universalID,matchType,MCPSID,TmassCntr,IracID,MipsID,IRSFID,OGLEID,IracDesignation,MipsDesignation,IracEpoch,MipsEpoch,IracMCPSDist,IracMCPSDistRank,MipsMCPSDist,MipsMCPSDistRank,IracMipsDist,IracMipsDistRank,IracIRSFDist,IracIRSFDistRank,MipsIRSFDist,MipsIRSFDistRank,IracOGLEDist,IracOGLEDistRank,MipsOGLEDist,MipsOGLEDistRank,RA,Dec,dra,ddec,MCPSQualityFlag,IRSFQualityFlag,iracaloseFlag,MipsFlag,magU,dmagU,magB,dmagB,magV,dmagV,magI,dmagI,magJ,dmagJ,magH,dmagH,magK,dmagK,IRSF_Jm,IRSF_Jme,IRSF_Hm,IRSF_Hme,IRSF_Km,IRSF_Ksme,mag3_6,dmag3_6,mag4_5,dmag4_5,mag5_8,dmag5_8,mag8_0,dmag8_0,mag24,dmag24,OGLE_V,OGLE_VmI,OGLE_I,fluxJ,dfluxJ,fluxH,dfluxH,fluxK,dfluxK,flux3_6,dflux3_6,flux4_5,dflux4_5,flux5_8,dflux5_8,flux8_0,dflux8_0,flux24,dflux24,SNJ,SNH,SNK,SN3_6,SN4_5,SN5_8,SN8_0,SN24,cx,cy,cz,htmID,fluxU,dfluxU,fluxB,dfluxB,fluxV,dfluxV,fluxI,dfluxI,IRSF_JmFlux,IRSF_JmeFlux,IRSF_HmFlux,IRSF_HmeFlux,IRSF_KmFlux,IRSF_KsmeFlux,OGLE_VFlux,OGLE_IFlux,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist,SrcID,RAJ2000,DEJ2000,priOrSec,Mclass,EpKs,Kspmag,e_Kspmag,Ksap3,e_Ksap3,Ksrms,Ksell,KsPA,Ksperrbits,EpJ,Jpmag,e_Jpmag,Jap3,e_Jap3,Jrms,Jell,JPA,Jperrbits,EpY,Ypmag,e_Ypmag,Yap3,e_Yap3,Yrms,Yell,YPA,Yperrbits,flgVar,prim,angDist_Vist,Jones_Spec_Label
17533,iracid+mipsid+mcpsid+irsfid+ogleid,106709553.0,199612691.0,1538961231.0,1529295364.0,1006303520.0,1603725786.0,SSTISAGEMA J051612.42-704930.3,SSTM1SAGE1 J051612.53-704930.6,SMP,epoch 1,0.3040552443534738,1.0,0.5939949129657756,1.0,0.5786574355979579,1.0,0.1299014408414628,1.0,0.5744650146658585,1.0,0.1299014408414628,1.0,0.5744650146658585,1.0,79.051769,-70.825085,0.3,0.3,20.0,111.0,0.0,0.0,20.383,0.171,19.114,0.037,17.247,0.0291,13.896,0.029,12.258,0.023,11.355,0.027000001,11.077,0.026000001,12.21,0.02,11.39,0.01,11.03,0.02,10.78,0.024,10.83,0.024,10.68,0.034000002,10.47,0.025,9.272,0.04882,17.279,3.351,13.929,19.92,0.42199999,29.4,0.73100001,24.73,0.59210002,13.7,0.30700001,8.3699999,0.182,6.1500001,0.1925,4.1599998,0.095579997,1.402,0.06298,47.209999,40.209999,41.759998,44.630001,45.990002,31.950001,43.52,22.25,0.062380474,0.32247505,-0.94452024,9090000574983,0.0125792002560448,0.0019811840430087,0.0918854660243825,0.0031312967440922,0.4590118256694183,0.0123024764841066,6.678776800868321,0.1783900420529207,20.064,0.3695915154470738,29.095,0.2679709011113506,26.271,0.4839362232388445,0.4456807482133095,6.478835153293923,79.05179424176,-70.82509019316,0.0005264,0.0003941,155.93,4.651988037356807e+18,79.05182175614,0.0217,-70.82508926867,0.0249,-0.08,0.0242,-3.3067,2.044,2.033,0.026,0.208,0.031,344.0,-0.7921,363.77,0.0,0.0,31.0,,,27.0,0.969,False,12440.1,75.4588,15.450307,1476.67,41.8682,17.415337,17239.2,14.156606,1.504,3.258731,,,0.0,,,,,493546488.0,,0.007139,0.03091,0.015476,15.450307,0.007139,12440.1,-0.014,0.419,0.5068,-0.2136,0.035218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    OAGB
17898,iracid+mipsid+mcpsid+irsfid,106828525.0,199585702.0,1539044368.0,1529265380.0,1006474918.0,,SSTISAGEMA J051654.04-672005.1,SSTM1SAGE1 J051654.14-672005.4,SMP,epoch 1,0.0763588034676939,1.0,0.5993388826407898,1.0,0.6026430291038284,1.0,0.1817698186928597,1.0,0.5914103275669413,1.0,,,,,79.225199,-67.334757,0.3,0.3,20.0,111.0,0.0,0.0,14.173,0.077,15.336,0.034,14.905,0.0541,14.574,0.029,13.889,0.035,12.929,0.032000002,11.93,0.028000001,13.97,0.01,13.17,0.01,12.22,0.01,10.43,0.025,9.6949997,0.024,8.8199997,0.026000001,7.7189999,0.021,4.187,0.006529,,,,4.4349999,0.14300001,6.8979998,0.2033,11.27,0.29069999,18.9,0.43399999,23.799999,0.52219999,34.099998,0.82499999,52.400002,1.026,151.6,0.9114,31.02,33.93,38.779999,43.549999,45.580002,41.330002,51.07,166.30999755859375,0.072040223,0.37855253,-0.92277199,9313285146345,3.8340081433926,0.2719064039197222,2.981582442376162,0.0933687230807345,3.968477063327682,0.1977410426079098,3.576818720952662,0.0955367818196085,3.97,0.036566550830166,5.644,0.0519823173983611,8.854,0.0815466519840269,,,79.22518098363,-67.33479392226,0.0004957,0.0004236,160.47,4.658909669216211e+18,79.22520056913,0.0227,-67.33479248302,0.0224,-0.0655,0.0262,-2.5025,1.729,1.698,0.027,0.324,0.03,278.0,3.306,379.61,0.112,2.878,31.0,,,22.0,1.143,False,19784.3,35.9905,14.946568,12829.3,63.9448,15.068036,12003.4,14.549635,1.255,0.518401,,,0.0,,,,,,,0.00339,0.006089,0.007252,14.946568,0.00339,19784.3,0.075,0.4323,0.4882,-0.0989,0.135249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO4
18221,iracid+mipsid+mcpsid+irsfid,116002235.0,199590641.0,1538999763.0,1529265261.0,1006387953.0,,SSTISAGEMA J051631.78-682209.3,SSTM1SAGE1 J051631.82-682209.7,SMP,epoch 1,0.1461169703522365,1.0,0.5370458790485104,1.0,0.401626144440613,1.0,0.079123426009489,1.0,0.4379252619384389,1.0,,,,,79.132422,-68.369268,0.3,0.3,0.0,515.0,0.0,2.0,12.537,0.078,12.747,0.208,12.617,0.1191,12.501,0.15,12.221,0.025,11.714,0.026000001,10.519,0.025,12.24,0.02,11.77,0.01,10.63,0.02,8.2720003,0.028000001,7.4980001,0.026000001,6.8260002,0.017999999,5.9970002,0.022,3.947,0.008635,,,,20.610001,0.47459999,21.120001,0.50580001,41.34,0.95179999,138.0,3.51,180.0,4.2909999,214.0,3.619,256.0,5.2519999,189.0,1.503,43.43,41.759998,43.43,39.32,41.950001,59.130001,48.75,125.73999786376952,0.069500126,0.36201215,-0.9295789,9315628359844,17.300275971224387,1.24286315574796,32.36285462161487,6.199916454656194,32.64554133427759,3.58105767853492,24.1377580620246,3.334754513514881,19.828,0.3652430769176017,20.312,0.1870801186466951,38.215,0.7039472729120879,,,79.13246911608,-68.3692412888,0.0003573,0.0003141,168.54,4.658385545798966e+18,79.13249079078,0.015,-68.36923979386,0.0166,-0.0349,0.0158,-2.2002,1.829,1.798,0.02,0.336,0.022,293.0,-0.1091,700.33,0.122,11.62,31.0,,,25.0,0.994,False,165825.0,91.9929,12.638245,112399.0,213.052,12.711637,82050.1,12.462698,1.173,0.248939,,,0.0,,,,,495777398.0,,0.00282,0.003467,0.004274,12.638245,0.00282,165825.0,0.008,0.3159,0.3557,-0.0503,0.1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    B[e]
18388,iracid+mipsid+mcpsid+irsfid,106866580.0,47936423.0,1539070795.0,1529265035.0,1006527088.0,,SSTISAGEMA J051707.23-655933.4,SSTM1SAGE1 J051707.25-655933.1,SMP,epoch 1,0.6824079826188194,1.0,1.0136206423009395,1.0,0.4121818118844654,1.0,0.1811460427929288,1.0,0.3306021164180825,1.0,,,,,79.280137,-65.992632,0.3,0.3,20.0,111.0,0.0,0.0,17.372,0.168,18.346,0.122,16.598,0.1141,16.581,0.08,15.872,0.041000001,15.364,0.048,14.848,0.055,16.43,0.05,15.75,0.05,15.35,0.07,99.999001,99.999001,12.811,0.192,10.203,0.12,8.5010004,0.17,3.232,0.005306,,,,0.71399999,0.026830001,0.73229998,0.03224,0.7669,0.03864,-999.90002,-999.90002,1.35,0.2387,9.54,1.053,25.5,3.9960001,365.5,1.786,26.610001,22.709999,19.85,-9.9899998,5.6599998,9.0600004,6.3800001,204.6300048828125,0.07567782,0.39975384,-0.91349316,9177194310491,0.201397015740872,0.0311629090898777,0.1864003924233012,0.0209450949282001,0.834495260682409,0.087697093296317,0.563244461552195,0.0415013856282093,0.414,0.0190724287619748,0.523,0.0240676474395113,0.491,0.0316385211274655,,,79.28027495207,-65.99257179957,0.0020169,0.0003963,149.6,4.660511623295871e+18,79.28027495207,1.0764,-65.99257179957,1.7511,,,,,,,,,112.0,3.135,158.86,1.577,2.165,3.0,,,10.0,,False,318.414,1.70498,19.429888,,,,,,,,,,0.0,,,,,496647464.0,,0.006434,,,19.429888,0.006434,318.414,,1.0764,1.7511,-0.9056,0.296301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO3
18557,iracid+mipsid+mcpsid+irsfid,121533730.0,47930076.0,1539112975.0,1529264771.0,1006621858.0,,SSTISAGEMA J051728.45-664307.1,SSTM1SAGE1 J051728.50-664307.1,SMP,epoch 1,0.2482222750719985,1.0,0.2036318046793408,1.0,0.2589655643570738,1.0,0.3642567688807886,1.0,0.3393625133331557,3.0,,,,,79.36855,-66.718646,0.3,0.3,20.0,221.0,0.0,0.0,14.417,0.048,15.711,0.038,15.409,0.0411,14.646,0.07,14.421,0.027000001,13.911,0.030999999,13.23,0.027000001,14.43,0.02,14.12,0.06,14.04,0.07,11.486,0.079000004,10.794,0.029999999,9.0939999,0.061999999,7.3429999,0.063000001,1.46,0.005264,,,,2.717,0.067319997,2.7920001,0.080229998,3.4030001,0.085890003,7.1500001,0.51999998,8.6499996,0.2401,26.5,1.518,74.099998,4.2659998,1869.0,9.06,40.360001,34.799999,39.619999,13.75,36.029999,17.459999,17.370001,206.2700042724609,0.072919384,0.38846189,-0.91857505,9313231965484,3.0623373478027984,0.1353848126739772,2.110798720873964,0.0738764637687284,2.4947318665242784,0.0944368247690417,3.3473176688411987,0.2158095454421011,2.657,0.0489460886839973,2.322,0.1283284317765785,1.623,0.1046646860704029,,,79.36873849769,-66.71860201814,0.0036308,0.0029203,166.2,4.658955505110254e+18,79.36874406741,0.1536,-66.7185999733,0.1705,0.2019,0.1756,1.1496,0.676,0.495,0.185,0.46,0.221,299.0,49.57,4803.58,1.79,171.0,95.0,1.619,0.0483,25.0,3.636,False,6303.57,17.6461,16.1884,8606.36,33.2911,15.501493,8585.49,14.913483,2.727,0.588011,,,0.0,,,,,496130105.0,,0.004102,0.005042,0.004305,16.191562,0.004109,6285.24,1.543,2.9653,3.5941,-0.1012,0.31146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO3
18621,iracid+mipsid+mcpsid+irsfid+ogleid,116805202.0,47389888.0,1538402522.0,1529265455.0,1005112158.0,1606871635.0,SSTISAGEMA J051123.63-700157.4,SSTM1SAGE1 J051123.63-700157.4,SMP,epoch 1,0.1782155667789368,1.0,0.2440479470598033,1.0,0.0835298649512596,1.0,0.0971950713088609,1.0,0.1805993680936153,1.0,0.0971950713088609,1.0,0.1805993680936153,1.0,77.84849,-70.032618,0.3,0.3,0.0,111.0,1.0,0.0,15.971,0.463,16.222,0.036,15.008,0.0381,16.678,0.054,15.694,0.039999999,15.404,0.054000001,14.44,0.039999999,15.96,0.01,15.67,0.02,14.52,0.02,12.293,0.030999999,11.801,0.034000002,9.7790003,0.026000001,7.7490001,0.021,4.331,0.007291,15.11,-1.535,16.645,0.84119999,0.03091,0.7058,0.034910001,1.117,0.04104,3.4000001,0.098399997,3.4200001,0.1064,14.1,0.33989999,51.0,0.96520001,132.8,0.8915,27.209999,20.219999,27.209999,34.549999,32.139999,41.48,52.84,148.92999267578125,0.071881771,0.33383393,-0.93988717,9313997185811,0.7319021635791776,0.3121114505089657,1.3183988706287562,0.0437144484402714,3.609307421783071,0.1266556389731604,0.5151063811320953,0.0256192475292188,0.65,0.0059852183268927,0.557,0.0102558021092838,1.06,0.0195187558086307,3.285669486454291,0.5310029452648133,77.8485568886,-70.03264072855,0.0089751,0.0078995,21.07,4.652187907987862e+18,77.8485598242,0.4563,-70.0326395709,0.4254,-1.9558,0.4522,-4.3249,0.345,0.226,0.505,0.26,0.545,250.0,134.5556,37181.72,4.631,1420.0,31.0,,,23.0,11.354,False,6840.85,74.9237,16.099592,7677.86,52.0732,15.625443,3550.42,15.872197,1.641,-0.246755,,,0.0,,,,,493771807.0,,0.012206,0.007875,0.006852,16.099592,0.012206,6840.85,0.493,8.0466,8.8435,0.0856,0.116003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     CPN
18680,iracid+mipsid+mcpsid+irsfid+ogleid,121112332.0,199647867.0,1539121628.0,1529265014.0,1006639264.0,1602141882.0,SSTISAGEMA J051732.81-682041.5,SSTM1SAGE1 J051732.87-682041.2,SMP,epoch 1,0.3037888109031632,1.0,0.7096039091116204,1.0,0.4498689859826823,1.0,0.122704322291604,1.0,0.3302610865315351,1.0,0.1069199952526227,1.0,0.3712179575021444,1.0,79.386744,-68.344863,0.3,0.3,20.0,151.0,0.0,2.0,18.138,0.144,18.343,0.069,17.583,0.0721,15.843,0.063,14.166,0.035999998,12.58,0.028000001,11.101,0.026000001,14.03,0.02,12.62,0.02,11.17,0.01,9.0939999,0.033,8.3430004,0.026000001,7.6300001,0.02,6.6999998,0.016000001,3.164,0.009214,99.999,9.999,16.203,3.4360001,0.1139,9.5129995,0.24529999,24.18,0.57910001,64.699997,1.97,82.699997,1.9809999,102.0,1.859,134.0,1.9579999,389.0,3.301,30.16,38.779999,41.759998,32.84,41.75,54.869999,68.449997,117.83999633789062,0.067965485,0.36270624,-0.92942178,9315756976679,0.0994610479978452,0.013191409523716,0.18691614795567,0.0118787732714636,0.3368401674277548,0.0223683947952637,1.1114679140066426,0.0644930861433486,3.655,0.0673221524180542,9.52,0.1753725562424834,23.672,0.218026927765016,-999.9,0.7978053236052566,79.38678147059,-68.34482627168,0.0031639,0.0025575,152.04,4.658340362736953e+18,79.38681171289,0.1362,-68.34483245897,0.1352,0.1579,0.142,1.1117,2.871,2.511,0.171,-1.392,0.188,308.0,7.9549,850.89,1.185,17.58,95.0,1.1697,0.0392,25.0,1.339,False,1650.61,6.9393,17.643255,1264.88,15.6725,17.583416,3317.21,15.945962,2.776,1.637454,,,0.0,,,,,,,0.005332,0.013739,0.007932,17.640265,0.005321,1655.16,1.489,2.7025,3.041,-0.1748,0.141282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO4
18839,iracid+mipsid+mcpsid+irsfid+ogleid,112996944.0,128315843.0,1538687678.0,1529264997.0,1005729265.0,1604419768.0,SSTISAGEMA J051353.01-672654.5,SSTM1SAGE1 J051353.07-672655.1,SMP,epoch 1,0.3462119334011076,1.0,0.4832463501582807,1.0,0.628858625968852,1.0,0.3421105347904721,1.0,0.5652004834655436,1.0,0.303466009903492,1.0,0.7638545504517793,3.0,78.470882,-67.448476,0.3,0.3,20.0,553.0,0.0,0.0,11.509,0.02,12.052,0.052,11.701,0.0341,10.952,0.04,10.37,0.022,9.7510004,0.025,8.4619999,0.021,10.3,0.02,9.76,0.02,99.99,9.99,6.2880001,0.028000001,5.573,0.028000001,4.954,0.028000001,4.375,0.026000001,3.099,0.007917,99.999,9.999,13.183,113.4,2.2969999,128.8,2.9660001,274.89999,5.3169999,858.0,22.1,1060.0,27.65,1200.0,30.58,1140.0,26.860001,413.0,3.012,49.349998,43.43,51.700001,38.82,38.34,39.240002,42.43,137.14999389648438,0.076651394,0.37577602,-0.92353505,9313275587574,44.59159746849313,0.8214075808299465,61.38281798811251,2.9398545626402086,75.8968715141875,2.3837128275650925,100.5302887458171,3.7036727081680896,118.006,2.173751990790456,129.588,2.38709461096442,,,-999.9,12.879438508438705,78.4708072083,-67.44856133037,0.0004063,0.00036,139.04,4.658823112702301e+18,78.47082685978,0.0179,-67.4485605488,0.0177,0.0229,0.0175,1.314,1.705,1.696,0.024,0.176,0.024,333.0,2.7868,1341.56,0.185,36.84,31.0,,,27.0,1.11,False,714270.0,3214.23,11.052711,404087.0,2030.0,11.322354,501236.0,10.49779,1.267,0.824564,,,0.0,,,,,496094774.0,,0.005609,0.006127,0.005499,11.052711,0.005609,714270.0,0.066,0.3806,0.3871,-0.1194,0.32408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    B[e]
18983,iracid+mipsid+mcpsid+irsfid,106963734.0,47930197.0,1539137866.0,1529264867.0,1006672128.0,,SSTISAGEMA J051741.02-664219.7,SSTM1SAGE1 J051740.94-664218.9,SMP,epoch 1,0.3028407658189863,1.0,1.1775894650337173,1.0,0.90339075199012,1.0,0.470961444955428,1.0,1.137710925332583,3.0,,,,,79.420925,-66.705474,0.3,0.3,10.0,211.0,0.0,0.0,19.201,0.287,17.823,0.065,16.963,0.1221,15.739,0.129,15.907,0.048,15.31,0.056000002,14.78,0.052000001,16.78,0.06,16.51,0.1,15.73,0.11,99.999001,99.999001,12.668,0.093999997,10.188,0.19400001,8.1450005,0.163,2.368,0.005721,,,,0.69129997,0.030309999,0.76969999,0.039489999,0.81639999,0.038880002,-999.90002,-999.90002,1.54,0.1337,9.6700001,1.727,35.400002,5.3189998,809.9,4.267,22.809999,19.49,21.0,-9.9899998,11.52,5.5999999,6.6599998,189.7899932861328,0.072603025,0.38873595,-0.91848415,9313231982148,0.0373639713999988,0.0098766714647675,0.301749682861281,0.0180649123608737,0.5962437978850079,0.0670525376262805,1.223198472163988,0.1453323580973392,0.306,0.0168897510199325,0.257,0.0236432751655128,0.346,0.0350202159907551,,,79.42118448788,-66.70544178274,0.0048767,0.0037659,169.1,4.658955573829755e+18,79.42120197546,0.1988,-66.70543684242,0.2196,-0.1979,0.225,-0.8795,1.912,1.556,0.237,1.112,0.297,298.0,6.9565,509.41,1.451,7.539,95.0,1.5325,0.0657,25.0,1.3,False,682.059,1.71157,18.602812,1339.43,7.87599,17.521244,1387.24,16.892513,3.998,0.628731,,,0.0,,,,,,,0.003875,0.006967,0.005609,18.606189,0.003881,679.94,2.81,3.8112,4.8414,-0.0966,0.387199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO3
19050,iracid+mipsid+mcpsid+irsfid+ogleid,115625206.0,199619126.0,1539191982.0,1529296007.0,1006779154.0,1604120901.0,SSTISAGEMA J051807.93-715153.7,SSTM1SAGE1 J051807.96-715153.1,SMP,epoch 1,0.4991812160146025,1.0,1.0457504903699106,1.0,0.6050248848307458,1.0,0.0299381650524767,1.0,0.584614081522183,1.0,0.0299381650524767,1.0,0.584614081522183,1.0,79.53306,-71.864921,0.3,0.3,10.0,155.0,0.0,2.0,20.486,0.13,17.82,0.051,15.74,0.0231,13.381,0.131,11.973,0.023,10.947,0.026000001,10.58,0.025,11.88,0.02,10.99,0.01,10.6,0.02,10.18,0.021,10.203,0.024,10.038,0.025,9.8500004,0.029999999,9.291,0.05129,15.672,2.199,13.473,25.9,0.54860002,42.810001,1.025,39.080002,0.8998,23.799999,0.456,14.9,0.33320001,11.1,0.25080001,7.3600001,0.20119999,1.378,0.06503,47.200001,41.759998,43.43,52.189999,44.720001,44.259998,36.59,21.18000030517578,0.056545723,0.30607894,-0.95032537,9089582741599,0.011440711416426,0.0013698470011568,0.3025846009980033,0.014213226549202,1.8391784710433217,0.0391301519604065,10.732401960980686,1.2949228834104078,27.105,0.4992866945730634,42.133,0.3880606767013859,39.095,0.7201585660018214,1.9580504371830127,9.860454420982853,79.53308493268,-71.86490140103,0.0004227,0.0003461,148.27,4.651367225598706e+18,79.53311555765,0.0192,-71.86490075205,0.0177,-0.0147,0.0197,-0.7435,2.15,2.145,0.023,0.146,0.025,298.0,0.4887,299.51,0.0,0.0,31.0,,,23.0,1.019,False,24360.1,69.8965,14.720671,5787.22,62.8975,15.932368,27332.6,13.656194,1.36,2.276175,,,0.0,,,,,492662979.0,,0.004159,0.012126,0.0086,14.720671,0.004159,24360.1,-0.014,0.3688,0.4029,-0.1772,0.075886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    STAR
19167,iracid+mipsid+mcpsid+irsfid+ogleid,107094245.0,199687057.0,1539227875.0,1529265015.0,1006850594.0,1602951364.0,SSTISAGEMA J051825.71-700532.6,SSTM1SAGE1 J051825.53-700532.8,SMP,epoch 1,0.7250764683097894,1.0,1.653193570469973,1.0,0.960115137381103,1.0,0.7793837409297968,1.0,1.7381196076955137,1.0,0.8290602873358861,1.0,1.7882264699645811,1.0,79.607131,-70.092413,0.3,0.3,10.0,111.0,0.0,0.0,20.389,0.199,18.463,0.056,16.683,0.0471,15.024,0.05,14.023,0.033,13.122,0.034000002,12.928,0.035999998,13.95,0.01,13.16,0.01,12.98,0.02,12.689,0.046,12.05,0.043000001,10.443,0.029999999,8.0830002,0.017999999,3.164,0.006151,16.805,1.676,15.129,3.9200001,0.1191,5.7740002,0.18080001,4.4949999,0.149,2.3599999,0.1,2.72,0.1085,7.6500001,0.21340001,37.5,0.61019999,388.9,2.203,32.900002,31.93,30.16,23.6,25.07,35.849998,61.459999,176.5,0.06142582,0.33491772,-0.94024307,9313958883517,0.0125098767508113,0.0022928824354402,0.1673581329917613,0.0086319820656864,0.7716562437131235,0.0334749904439124,2.363180693644335,0.1088284927447355,4.046,0.0372631870973697,5.695,0.052449292788829,4.346,0.0800652623087201,0.6896422729523721,2.145343950211054,79.60776993846,-70.09235845155,0.0009061,0.0006722,12.17,4.652128946664224e+18,79.60779589932,0.0333,-70.09235827745,0.038,0.0094,0.0375,0.2506,1.989,1.989,0.043,0.039,0.056,281.0,-0.177,281.96,0.0,0.0,31.0,,,24.0,0.991,False,6191.79,4.65792,16.207827,1933.94,7.80296,17.122433,6096.47,15.285199,1.297,1.837234,,,0.0,,,,,493716924.0,,0.002874,0.005194,0.004543,16.207827,0.002874,6191.79,-0.016,0.6843,0.897,0.124,0.807464,558352243504.0,79.607773,-70.092345,0.0,-1.0,55634.64661399,13.0603,0.0025,12.9605,0.0024,2.4582,0.0618,41.5,8388752.0,55492.30259435,14.0046,0.0023,13.9057,0.0021,2.6095,0.0379,95.1,8388752.0,55492.30502389,14.7506,0.0027,14.5076,0.0023,2.6582,0.0682,95.2,8388752.0,0.0,1.0,0.824369,    YSO4
19182,iracid+mipsid+mcpsid+irsfid,116108698.0,199652315.0,1539198310.0,1529268826.0,1006791558.0,,SSTISAGEMA J051811.08-672648.5,SSTM1SAGE1 J051811.10-672648.6,SMP,epoch 1,0.1290023188269181,1.0,0.2174133730326249,1.0,0.1139862365307099,1.0,0.1599668725462136,1.0,0.1519334027476521,1.0,,,,,79.546194,-67.446818,0.3,0.3,20.0,553.0,0.0,0.0,18.213,0.053,17.002,0.038,15.104,0.0211,11.838,0.042,10.364,0.021,9.4329996,0.026000001,9.0640001,0.025,10.29,0.02,9.4,0.03,99.99,9.99,8.7980003,0.034000002,8.9200001,0.039999999,8.625,0.022,8.4639997,0.022,6.881,0.01739,,,,114.0,2.2049999,172.60001,4.1339998,157.89999,3.635,85.0,2.6300001,48.599998,1.778,40.799999,0.81950003,26.4,0.52380002,12.68,0.2032,51.700001,41.759998,43.43,32.32,27.33,49.790001,50.400002,62.41999816894531,0.069590695,0.37717462,-0.9235239,9313267458341,0.0928224508057652,0.0045311097402351,0.6427570107516496,0.0224960412128872,3.30387703001182,0.0642069455064171,44.4525756734876,1.7195780799281668,117.231,2.15948401054602,182.232,5.0352482986246265,,,,,79.54618801971,-67.44683300603,0.0002832,0.0002481,170.62,4.658904480895873e+18,79.54620681725,0.0126,-67.44683217452,0.0124,0.0212,0.0134,1.5851,1.633,1.622,0.016,0.187,0.018,258.0,0.6722,268.78,0.0,0.0,31.0,,,23.0,1.029,False,80295.7,564.917,13.425635,12541.3,462.829,15.092687,104877.0,12.196196,1.462,2.896491,,,0.0,,,,,496035427.0,,0.00812,0.040165,0.018084,13.425635,0.00812,80295.7,-0.003,0.2491,0.2823,-0.0426,0.054649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    OAGB
19309,iracid+mipsid+mcpsid+ogleid,107051504.0,0.0,1539199574.0,1529264918.0,,1603483519.0,SSTISAGEMA J051811.70-703027.0,SSTM1SAGE1 J051811.74-703027.0,SMP,epoch 1,0.7601821788278547,1.0,0.630238920689519,1.0,0.1612211126436181,1.0,,,,,0.5315972099747855,1.0,0.3785898149945658,1.0,79.548769,-70.507508,0.3,0.3,0.0,,0.0,0.0,99.999,99.999,20.975,0.16,20.876,0.1122,20.111,0.161,99.999001,99.999001,99.999001,99.999001,99.999001,99.999001,,,,,,,15.114,0.041999999,12.227,0.028000001,9.8500004,0.022,7.665,0.018999999,2.75,0.005186,21.345,0.703,20.642,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,0.25299999,0.0096899997,2.3099999,0.058660001,13.2,0.26949999,55.099998,0.9774,569.7,2.721,-9.9899998,-9.9899998,-9.9899998,26.110001,39.380001,48.98,56.369999,209.3600006103516,0.060529668,0.32814741,-0.94268525,9089779902888,,,0.016551860687181,0.0024391723314955,0.0162264634009154,0.0016768430357245,0.0218120723695846,0.003234435432947,,,,,,,0.010534741284882,0.0133750966802485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558352609351.0,79.549123,-70.507511,0.0,1.0,55634.64661403,17.8608,0.0934,19.046,0.0956,1.5431,0.2275,12.5,8388736.0,55492.3025944,18.8856,0.1136,19.7674,0.1178,1.3233,0.2853,17.8,8388736.0,55492.30502394,18.7293,0.0841,19.8162,0.095,1.5291,0.1938,25.5,8388736.0,0.0,1.0,0.424836,    CAGB
